type,order_release_id,details
Missing Settlement,8326642054,Order Amount: ₹899.00
Missing Settlement,8325248963,Order Amount: ₹799.00
Missing Settlement,8339060790,Order Amount: ₹499.00
Missing Settlement,8306852518,Order Amount: ₹599.00
Missing Settlement,8326829979,Order Amount: ₹699.00
Missing Settlement,8323845607,Order Amount: ₹799.00
Missing Settlement,8325561615,Order Amount: ₹799.00
Missing Settlement,8329533174,Order Amount: ₹899.00
Missing Settlement,8326721263,Order Amount: ₹949.00
Missing Settlement,8325433382,Order Amount: ₹999.00
Missing Settlement,8339170415,Order Amount: ₹599.00
Missing Settlement,8332423513,Order Amount: ₹599.00
Missing Settlement,8335901446,Order Amount: ₹949.00
Missing Settlement,8332263869,Order Amount: ₹599.00
Missing Settlement,8338282349,Order Amount: ₹949.00
Missing Settlement,8331320137,Order Amount: ₹799.00
Missing Settlement,8329053697,Order Amount: ₹499.00
Missing Settlement,8326194485,Order Amount: ₹599.00
Missing Settlement,8311395013,Order Amount: ₹599.00
Missing Settlement,8328308288,Order Amount: ₹599.00
Missing Settlement,8327823461,Order Amount: ₹699.00
Missing Settlement,8301878138,Order Amount: ₹799.00
Missing Settlement,8328351683,Order Amount: ₹699.00
Missing Settlement,8328336286,Order Amount: ₹949.00
Missing Settlement,8330970101,Order Amount: ₹949.00
Missing Settlement,8339364531,Order Amount: ₹799.00
Missing Settlement,8328346366,Order Amount: ₹649.00
Missing Settlement,8330447470,Order Amount: ₹799.00
Missing Settlement,8334731716,Order Amount: ₹599.00
Missing Settlement,8336288393,Order Amount: ₹999.00
Missing Settlement,8339736017,Order Amount: ₹699.00
Missing Settlement,8332739585,Order Amount: ₹949.00
Missing Settlement,8330223014,Order Amount: ₹799.00
Missing Settlement,8322910214,Order Amount: ₹899.00
Missing Settlement,8329744451,Order Amount: ₹499.00
Missing Settlement,8336070854,Order Amount: ₹749.00
Missing Settlement,8329949033,Order Amount: ₹999.00
Missing Settlement,8331565440,Order Amount: ₹699.00
Missing Settlement,8322118972,Order Amount: ₹799.00
Missing Settlement,8326218534,Order Amount: ₹599.00
Missing Settlement,8336653834,Order Amount: ₹799.00
Missing Settlement,8329574973,Order Amount: ₹699.00
Missing Settlement,8334193037,Order Amount: ₹799.00
Missing Settlement,8336380829,Order Amount: ₹599.00
Missing Settlement,8321603239,Order Amount: ₹599.00
Missing Settlement,8329626233,Order Amount: ₹699.00
Missing Settlement,8334559420,Order Amount: ₹599.00
Missing Settlement,8319730471,Order Amount: ₹599.00
Missing Settlement,8333987108,Order Amount: ₹699.00
Missing Settlement,8326363057,Order Amount: ₹699.00
Missing Settlement,8320560472,Order Amount: ₹799.00
Missing Settlement,8322895235,Order Amount: ₹699.00
Missing Settlement,8338882467,Order Amount: ₹799.00
Missing Settlement,8332330982,Order Amount: ₹699.00
Missing Settlement,8339739231,Order Amount: ₹949.00
Missing Settlement,8337862344,Order Amount: ₹799.00
Missing Settlement,8324934510,Order Amount: ₹599.00
Missing Settlement,8334526831,Order Amount: ₹599.00
Missing Settlement,8322856653,Order Amount: ₹799.00
Missing Settlement,8322856650,Order Amount: ₹799.00
Missing Settlement,8339257974,Order Amount: ₹799.00
Missing Settlement,8332984817,Order Amount: ₹949.00
Missing Settlement,8338306543,Order Amount: ₹599.00
Missing Settlement,8328084829,Order Amount: ₹649.00
Missing Settlement,8324986189,Order Amount: ₹899.00
Missing Settlement,8339832176,Order Amount: ₹599.00
Missing Settlement,8339216590,Order Amount: ₹499.00
Missing Settlement,8325782312,Order Amount: ₹599.00
Missing Settlement,8319286535,Order Amount: ₹949.00
Missing Settlement,8319563359,Order Amount: ₹799.00
Missing Settlement,8333042316,Order Amount: ₹799.00
Missing Settlement,8322324039,Order Amount: ₹599.00
Missing Settlement,8326027792,Order Amount: ₹799.00
Missing Settlement,8337793703,Order Amount: ₹799.00
Missing Settlement,8322851531,Order Amount: ₹849.00
Missing Settlement,8331941505,Order Amount: ₹949.00
Missing Settlement,8335938559,Order Amount: ₹899.00
Missing Settlement,8331331876,Order Amount: ₹599.00
Missing Settlement,8334390046,Order Amount: ₹599.00
Missing Settlement,8338986221,Order Amount: ₹599.00
Missing Settlement,8324571347,Order Amount: ₹599.00
Missing Settlement,8339961312,Order Amount: ₹999.00
Missing Settlement,8335777387,Order Amount: ₹799.00
Missing Settlement,8325159604,Order Amount: ₹799.00
Missing Settlement,8338981893,Order Amount: ₹999.00
Missing Settlement,8330433684,Order Amount: ₹799.00
Missing Settlement,8339729053,Order Amount: ₹799.00
Missing Settlement,8340604826,Order Amount: ₹599.00
Missing Settlement,8339644691,Order Amount: ₹799.00
Missing Settlement,8339861282,Order Amount: ₹599.00
Missing Settlement,8324057169,Order Amount: ₹799.00
Missing Settlement,8340688502,Order Amount: ₹599.00
Missing Settlement,8326767491,Order Amount: ₹999.00
Missing Settlement,8329162228,Order Amount: ₹999.00
Missing Settlement,8339508904,Order Amount: ₹799.00
Missing Settlement,8306502134,Order Amount: ₹799.00
Missing Settlement,8338081954,Order Amount: ₹799.00
Missing Settlement,8325695031,Order Amount: ₹899.00
Missing Settlement,8323782672,Order Amount: ₹949.00
Missing Settlement,8329060895,Order Amount: ₹799.00
Missing Settlement,8329578375,Order Amount: ₹599.00
Missing Settlement,8331280323,Order Amount: ₹799.00
Missing Settlement,8340771327,Order Amount: ₹899.00
Missing Settlement,8330550994,Order Amount: ₹849.00
Missing Settlement,8328269832,Order Amount: ₹699.00
Missing Settlement,8338926321,Order Amount: ₹599.00
Missing Settlement,8324437636,Order Amount: ₹949.00
Missing Settlement,8328440739,Order Amount: ₹799.00
Missing Settlement,8324254323,Order Amount: ₹849.00
Missing Settlement,8323658585,Order Amount: ₹599.00
Missing Settlement,8326746328,Order Amount: ₹799.00
Missing Settlement,8336136867,Order Amount: ₹599.00
Missing Settlement,8337497477,Order Amount: ₹699.00
Missing Settlement,8323489590,Order Amount: ₹799.00
Missing Settlement,8317691155,Order Amount: ₹599.00
Missing Settlement,8340753758,Order Amount: ₹799.00
Missing Settlement,8339207419,Order Amount: ₹799.00
Missing Settlement,8325191964,Order Amount: ₹599.00
Missing Settlement,8339807741,Order Amount: ₹799.00
Missing Settlement,8328431938,Order Amount: ₹799.00
Missing Settlement,8324779615,Order Amount: ₹599.00
Missing Settlement,8338183857,Order Amount: ₹799.00
Missing Settlement,8339541691,Order Amount: ₹649.00
Missing Settlement,8338027847,Order Amount: ₹949.00
Missing Settlement,8339909278,Order Amount: ₹649.00
Missing Settlement,8321539000,Order Amount: ₹599.00
Missing Settlement,8325794839,Order Amount: ₹799.00
Missing Settlement,8336529329,Order Amount: ₹799.00
Missing Settlement,8323178670,Order Amount: ₹599.00
Missing Settlement,8323641025,Order Amount: ₹499.00
Missing Settlement,8327431603,Order Amount: ₹599.00
Missing Settlement,8336354388,Order Amount: ₹799.00
Missing Settlement,8336674353,Order Amount: ₹599.00
Missing Settlement,8327641709,Order Amount: ₹799.00
Missing Settlement,8338136423,Order Amount: ₹799.00
Missing Settlement,8322857136,Order Amount: ₹799.00
Missing Settlement,8330212227,Order Amount: ₹949.00
Missing Settlement,8323698481,Order Amount: ₹899.00
Missing Settlement,8332745029,Order Amount: ₹949.00
Missing Settlement,8338081350,Order Amount: ₹799.00
Missing Settlement,8326703128,Order Amount: ₹599.00
Missing Settlement,8327762317,Order Amount: ₹799.00
Missing Settlement,8335891531,Order Amount: ₹599.00
Missing Settlement,8331824984,Order Amount: ₹699.00
Missing Settlement,8318572621,Order Amount: ₹649.00
Missing Settlement,8333874529,Order Amount: ₹799.00
Missing Settlement,8323023243,Order Amount: ₹799.00
Missing Settlement,8333293888,Order Amount: ₹599.00
Missing Settlement,8314122545,Order Amount: ₹699.00
Missing Settlement,8330330821,Order Amount: ₹799.00
Missing Settlement,8329441456,Order Amount: ₹899.00
Missing Settlement,8325501513,Order Amount: ₹599.00
Missing Settlement,8324089350,Order Amount: ₹799.00
Missing Settlement,8327498478,Order Amount: ₹599.00
Missing Settlement,8336545007,Order Amount: ₹949.00
Missing Settlement,8333902587,Order Amount: ₹999.00
Missing Settlement,8324523252,Order Amount: ₹599.00
Missing Settlement,8322926673,Order Amount: ₹799.00
Missing Settlement,8339594989,Order Amount: ₹499.00
Missing Settlement,8337444974,Order Amount: ₹799.00
Missing Settlement,8330851861,Order Amount: ₹799.00
Missing Settlement,8338368985,Order Amount: ₹699.00
Missing Settlement,8338245801,Order Amount: ₹649.00
Missing Settlement,8330528206,Order Amount: ₹599.00
Missing Settlement,8322742022,Order Amount: ₹599.00
Missing Settlement,8324205269,Order Amount: ₹699.00
Missing Settlement,8332824398,Order Amount: ₹599.00
Missing Settlement,8334309195,Order Amount: ₹599.00
Missing Settlement,8327665077,Order Amount: ₹599.00
Missing Settlement,8339136949,Order Amount: ₹599.00
Missing Settlement,8322867802,Order Amount: ₹599.00
Missing Settlement,8339147722,Order Amount: ₹799.00
Missing Settlement,8326271144,Order Amount: ₹599.00
Missing Settlement,8332161804,Order Amount: ₹799.00
Missing Settlement,8324777567,Order Amount: ₹799.00
Missing Settlement,8325117160,Order Amount: ₹599.00
Missing Settlement,8324535186,Order Amount: ₹799.00
Missing Settlement,8338792919,Order Amount: ₹799.00
Missing Settlement,8331301013,Order Amount: ₹599.00
Missing Settlement,8331893488,Order Amount: ₹999.00
Missing Settlement,8337495086,Order Amount: ₹699.00
Missing Settlement,8329188464,Order Amount: ₹949.00
Missing Settlement,8339340386,Order Amount: ₹599.00
Missing Settlement,8331176874,Order Amount: ₹699.00
Missing Settlement,8326874858,Order Amount: ₹599.00
Missing Settlement,8336356507,Order Amount: ₹699.00
Missing Settlement,8307088472,Order Amount: ₹599.00
Missing Settlement,8336438232,Order Amount: ₹599.00
Missing Settlement,8323725305,Order Amount: ₹599.00
Missing Settlement,8338275936,Order Amount: ₹499.00
Missing Settlement,8336656294,Order Amount: ₹799.00
Missing Settlement,8334350942,Order Amount: ₹949.00
Missing Settlement,8332100129,Order Amount: ₹649.00
Missing Settlement,8337940897,Order Amount: ₹849.00
Missing Settlement,8325489426,Order Amount: ₹599.00
Missing Settlement,8339186754,Order Amount: ₹799.00
Missing Settlement,8326720210,Order Amount: ₹649.00
Missing Settlement,8324925411,Order Amount: ₹749.00
Missing Settlement,8337617852,Order Amount: ₹799.00
Missing Settlement,8326817645,Order Amount: ₹799.00
Missing Settlement,8334066646,Order Amount: ₹949.00
Missing Settlement,8322817963,Order Amount: ₹799.00
Missing Settlement,8333276618,Order Amount: ₹799.00
Missing Settlement,8326117027,Order Amount: ₹649.00
Missing Settlement,8340053421,Order Amount: ₹949.00
Missing Settlement,8333922979,Order Amount: ₹599.00
Missing Settlement,8329934630,Order Amount: ₹699.00
Missing Settlement,8334312319,Order Amount: ₹599.00
Missing Settlement,8337468744,Order Amount: ₹699.00
Missing Settlement,8324110067,Order Amount: ₹599.00
Missing Settlement,8325192621,Order Amount: ₹599.00
Missing Settlement,8325297360,Order Amount: ₹949.00
Missing Settlement,8330975089,Order Amount: ₹649.00
Missing Settlement,8338138476,Order Amount: ₹799.00
Missing Settlement,8324624768,Order Amount: ₹799.00
Missing Settlement,8324060867,Order Amount: ₹599.00
Missing Settlement,8321987871,Order Amount: ₹799.00
Missing Settlement,8338336224,Order Amount: ₹799.00
Missing Settlement,8332492876,Order Amount: ₹799.00
Missing Settlement,8330754661,Order Amount: ₹949.00
Missing Settlement,8327599661,Order Amount: ₹949.00
Missing Settlement,8324931498,Order Amount: ₹799.00
Missing Settlement,8324535184,Order Amount: ₹799.00
Missing Settlement,8337891727,Order Amount: ₹649.00
Missing Settlement,8327779840,Order Amount: ₹799.00
Missing Settlement,8330521577,Order Amount: ₹849.00
Missing Settlement,8339630146,Order Amount: ₹699.00
Missing Settlement,8338223541,Order Amount: ₹799.00
Missing Settlement,8330013927,Order Amount: ₹699.00
Missing Settlement,8329859503,Order Amount: ₹799.00
Missing Settlement,8337994791,Order Amount: ₹699.00
Missing Settlement,8333713364,Order Amount: ₹999.00
Missing Settlement,8340815769,Order Amount: ₹799.00
Missing Settlement,8331786642,Order Amount: ₹649.00
Missing Settlement,8337515513,Order Amount: ₹899.00
Missing Settlement,8338266792,Order Amount: ₹799.00
Missing Settlement,8311070980,Order Amount: ₹599.00
Missing Settlement,8322155701,Order Amount: ₹799.00
Missing Settlement,8330940893,Order Amount: ₹949.00
Missing Settlement,8334205069,Order Amount: ₹799.00
Missing Settlement,8325532991,Order Amount: ₹799.00
Missing Settlement,8340109032,Order Amount: ₹749.00
Missing Settlement,8340326824,Order Amount: ₹799.00
Missing Settlement,8326315934,Order Amount: ₹599.00
Missing Settlement,8330061426,Order Amount: ₹599.00
Missing Settlement,8325459099,Order Amount: ₹599.00
Missing Settlement,8325826951,Order Amount: ₹799.00
Missing Settlement,8333866377,Order Amount: ₹799.00
Missing Settlement,8329275472,Order Amount: ₹799.00
Missing Settlement,8322619160,Order Amount: ₹949.00
Missing Settlement,8339736014,Order Amount: ₹799.00
Missing Settlement,8325887653,Order Amount: ₹799.00
Missing Settlement,8334276178,Order Amount: ₹799.00
Missing Settlement,8331331874,Order Amount: ₹599.00
Missing Settlement,8335118724,Order Amount: ₹599.00
Missing Settlement,8323370317,Order Amount: ₹799.00
Missing Settlement,8339981774,Order Amount: ₹949.00
Missing Settlement,8322135710,Order Amount: ₹949.00
Missing Settlement,8336172285,Order Amount: ₹899.00
Missing Settlement,8332146583,Order Amount: ₹599.00
Missing Settlement,8322596742,Order Amount: ₹799.00
Missing Settlement,8329270263,Order Amount: ₹799.00
Missing Settlement,8325685905,Order Amount: ₹999.00
Missing Settlement,8338084547,Order Amount: ₹849.00
Missing Settlement,8336850993,Order Amount: ₹799.00
Missing Settlement,8325807354,Order Amount: ₹749.00
Missing Settlement,8338196709,Order Amount: ₹799.00
Missing Settlement,8325232058,Order Amount: ₹599.00
Missing Settlement,8329493521,Order Amount: ₹799.00
Missing Settlement,8322135711,Order Amount: ₹949.00
Missing Settlement,8331953381,Order Amount: ₹649.00
Missing Settlement,8334286297,Order Amount: ₹799.00
Missing Settlement,8332796520,Order Amount: ₹599.00
Missing Settlement,8333926614,Order Amount: ₹949.00
Missing Settlement,8323645175,Order Amount: ₹999.00
Missing Settlement,8327826070,Order Amount: ₹749.00
Missing Settlement,8330922992,Order Amount: ₹899.00
Missing Settlement,8322786079,Order Amount: ₹799.00
Missing Settlement,8337805221,Order Amount: ₹949.00
Missing Settlement,8322166331,Order Amount: ₹799.00
Missing Settlement,8338118437,Order Amount: ₹699.00
Missing Settlement,8325561617,Order Amount: ₹799.00
Missing Settlement,8330746309,Order Amount: ₹599.00
Missing Settlement,8338937715,Order Amount: ₹799.00
Missing Settlement,8326687998,Order Amount: ₹949.00
Missing Settlement,8331642640,Order Amount: ₹799.00
Missing Settlement,8334407953,Order Amount: ₹599.00
Missing Settlement,8328423753,Order Amount: ₹949.00
Missing Settlement,8339335066,Order Amount: ₹849.00
Missing Settlement,8324829968,Order Amount: ₹599.00
Missing Settlement,8332428542,Order Amount: ₹999.00
Missing Settlement,8325827676,Order Amount: ₹949.00
Missing Settlement,8328189521,Order Amount: ₹849.00
Missing Settlement,8335908457,Order Amount: ₹799.00
Missing Settlement,8339315006,Order Amount: ₹799.00
Missing Settlement,8324003718,Order Amount: ₹649.00
Missing Settlement,8338049820,Order Amount: ₹749.00
Missing Settlement,8323708313,Order Amount: ₹799.00
Missing Settlement,8309311361,Order Amount: ₹949.00
Missing Settlement,8334057883,Order Amount: ₹649.00
Missing Settlement,8339329859,Order Amount: ₹849.00
Missing Settlement,8338811610,Order Amount: ₹949.00
Missing Settlement,8332950523,Order Amount: ₹599.00
Missing Settlement,8337697623,Order Amount: ₹599.00
Missing Settlement,8337610856,Order Amount: ₹649.00
Missing Settlement,8328196877,Order Amount: ₹799.00
Missing Settlement,8328405332,Order Amount: ₹599.00
Missing Settlement,8338178203,Order Amount: ₹599.00
Missing Settlement,8324233084,Order Amount: ₹799.00
Missing Settlement,8321853969,Order Amount: ₹599.00
Missing Settlement,8321545573,Order Amount: ₹599.00
Missing Settlement,8324640357,Order Amount: ₹799.00
Missing Settlement,8338012794,Order Amount: ₹849.00
Missing Settlement,8340255502,Order Amount: ₹599.00
Missing Settlement,8339869581,Order Amount: ₹799.00
Missing Settlement,8319580335,Order Amount: ₹599.00
Missing Settlement,8338293547,Order Amount: ₹799.00
Missing Settlement,8337090981,Order Amount: ₹799.00
Missing Settlement,8324089345,Order Amount: ₹799.00
Missing Settlement,8332425079,Order Amount: ₹599.00
Missing Settlement,8323987410,Order Amount: ₹699.00
Missing Settlement,8331622045,Order Amount: ₹599.00
Missing Settlement,8324983620,Order Amount: ₹799.00
Missing Settlement,8313353164,Order Amount: ₹649.00
Missing Settlement,8321603276,Order Amount: ₹599.00
Missing Settlement,8324983619,Order Amount: ₹799.00
Missing Settlement,8325887651,Order Amount: ₹799.00
Missing Settlement,8327667079,Order Amount: ₹799.00
Missing Settlement,8319122447,Order Amount: ₹599.00
Missing Settlement,8339584781,Order Amount: ₹599.00
Missing Settlement,8330412784,Order Amount: ₹799.00
Missing Settlement,8339687988,Order Amount: ₹699.00
Missing Settlement,8334027632,Order Amount: ₹799.00
Missing Settlement,8322153340,Order Amount: ₹949.00
Missing Settlement,8332623255,Order Amount: ₹699.00
Missing Settlement,8329969828,Order Amount: ₹499.00
Missing Settlement,8329126548,Order Amount: ₹799.00
Missing Settlement,8339186752,Order Amount: ₹799.00
Missing Settlement,8328328112,Order Amount: ₹799.00
Missing Settlement,8322377559,Order Amount: ₹599.00
Missing Settlement,8328195024,Order Amount: ₹599.00
Missing Settlement,8333946663,Order Amount: ₹599.00
Missing Settlement,8340646582,Order Amount: ₹849.00
Missing Settlement,8332105751,Order Amount: ₹699.00
Missing Settlement,8322785465,Order Amount: ₹799.00
Missing Settlement,8331751707,Order Amount: ₹649.00
Missing Settlement,8325651663,Order Amount: ₹599.00
Missing Settlement,8328433254,Order Amount: ₹899.00
Missing Settlement,8329923155,Order Amount: ₹799.00
Missing Settlement,8338282961,Order Amount: ₹999.00
Missing Settlement,8332946190,Order Amount: ₹499.00
Missing Settlement,8340679602,Order Amount: ₹699.00
Missing Settlement,8322399846,Order Amount: ₹999.00
Missing Settlement,8325555002,Order Amount: ₹749.00
Missing Settlement,8324775136,Order Amount: ₹799.00
Missing Settlement,8328060401,Order Amount: ₹499.00
Missing Settlement,8328409575,Order Amount: ₹599.00
Missing Settlement,8331373497,Order Amount: ₹699.00
Missing Settlement,8330285036,Order Amount: ₹949.00
Missing Settlement,8336447935,Order Amount: ₹649.00
Missing Settlement,8304478123,Order Amount: ₹699.00
Missing Settlement,8337606133,Order Amount: ₹649.00
Missing Settlement,8326141738,Order Amount: ₹799.00
Missing Settlement,8331569248,Order Amount: ₹799.00
Missing Settlement,8336439685,Order Amount: ₹799.00
Missing Settlement,8322616379,Order Amount: ₹799.00
Missing Settlement,8328194032,Order Amount: ₹799.00
Missing Settlement,8336103450,Order Amount: ₹699.00
Missing Settlement,8325026159,Order Amount: ₹949.00
Missing Settlement,8328159647,Order Amount: ₹799.00
Missing Settlement,8325610792,Order Amount: ₹599.00
Missing Settlement,8332011398,Order Amount: ₹799.00
